YLR060W	FRS1
YFL022C	FRS2
YOR324C	FRT1
YAL028W	FRT2
YOR271C	FSF1
YHR049W	FSH1
YMR222C	FSH2
YOR280C	FSH3
YJL221C	FSP2
YBR207W	FTH1
YER145C	FTR1
YBL042C	FUI1
YPL262W	FUM1
YAL035W	FUN12
YAL008W	FUN14
YAL034C	FUN19
YAL022C	FUN26
YAL019W	FUN30
YHR128W	FUR1
YBR021W	FUR4
YCL027W	FUS1
YMR232W	FUS2
YBL016W	FUS3
YDR024W	FYV1
YIL097W	FYV10
YOR183W	FYV12
YHR059W	FYV4
YCL058C	FYV5
YNL133C	FYV6
YLR068W	FYV7
YGR196C	FYV8
YGL254W	FZF1
YBR179C	FZO1
YLR088W	GAA1
YLR459W	GAB1
YOR178C	GAC1
YMR250W	GAD1
YBR020W	GAL1
YBR019C	GAL10
YOL051W	GAL11
YLR081W	GAL2
YDR009W	GAL3
YPL248C	GAL4
YBR018C	GAL7
YML051W	GAL80
YER027C	GAL83
YKR039W	GAP1
YHR089C	GAR1
YMR307W	GAS1
YLR343W	GAS2
YMR215W	GAS3
YOL132W	GAS4
YOL030W	GAS5
YFL021W	GAT1
YMR136W	GAT2
YLR013W	GAT3
YIR013C	GAT4
YCL011C	GBP2
YPR115W	GCA1
YOR260W	GCD1
YNL062C	GCD10
YER025W	GCD11
YJL125C	GCD14
YGR083C	GCD2
YDR211W	GCD6
YLR291C	GCD7
YGL195W	GCN1
YDR283C	GCN2
YFR009W	GCN20
YKR026C	GCN3
YEL009C	GCN4
YGR252W	GCN5
YPL075W	GCR1
YNL199C	GCR2
YDL226C	GCS1
YDR019C	GCV1
YMR189W	GCV2
YAL044C	GCV3
YOR120W	GCY1
YEL042W	GDA1
YPR184W	GDB1
YPL110C	GDE1
YOR375C	GDH1
YDL215C	GDH2
YAL062W	GDH3
YER136W	GDI1
YOR355W	GDS1
YBR187W	GDT1
YJR031C	GEA1
YEL022W	GEA2
YJR040W	GEF1
YAL048C	GEM1
YGL020C	GET1
YER083C	GET2
YDL100C	GET3
YKL104C	GFA1
YMR255W	GFD1
YCL036W	GFD2
YDR358W	GGA1
YHR108W	GGA2
YDL198C	GGC1
YHR061C	GIC1
YDR309C	GIC2
YCL039W	GID7
YMR135C	GID8
YNL153C	GIM3
YEL003W	GIM4
YML094W	GIM5
YDR507C	GIN4
YBR045C	GIP1
YER054C	GIP2
YPL137C	GIP3
YAL031C	GIP4
YDR152W	GIR2
YDR096W	GIS1
YNL255C	GIS2
YLR094C	GIS3
YML006C	GIS4
YCR098C	GIT1
YEL011W	GLC3
YER133W	GLC7
YMR311C	GLC8
YDL207W	GLE1
YER107C	GLE2
YKR058W	GLG1
YJL137C	GLG2
YCL040W	GLK1
YPR035W	GLN1
YER040W	GLN3
YOR168W	GLN4
YML004C	GLO1
YDR272W	GLO2
YER122C	GLO3
YOR040W	GLO4
YPL091W	GLR1
YDL171C	GLT1
YEL046C	GLY1
YKR030W	GMH1
YFL017C	GNA1
YHR183W	GND1
YGR256W	GND2
YDR508C	GNP1
YOR320C	GNT1
YJL184W	GON7
YNL274C	GOR1
YHL031C	GOS1
YMR292W	GOT1
YHR005C	GPA1
YER020W	GPA2
YOR371C	GPB1
YAL056W	GPB2
YDL022W	GPD1
YOL059W	GPD2
YGL121C	GPG1
YPR160W	GPH1
YGR216C	GPI1
YGL142C	GPI10
YDR302W	GPI11
YMR281W	GPI12
YLL031C	GPI13
YJR013W	GPI14
YNL038W	GPI15
YHR188C	GPI16
YDR434W	GPI17
YBR004C	GPI18
YDR437W	GPI19
YPL076W	GPI2
YDR331W	GPI8
YKL152C	GPM1
YDL021W	GPM2
YOL056W	GPM3
YDL035C	GPR1
YKR067W	GPT2
YKL026C	GPX1
YBR244W	GPX2
YLL035W	GRC3
YPL223C	GRE1
YOL151W	GRE2
YHR104W	GRE3
YDR517W	GRH1
YJR090C	GRR1
YBR121C	GRS1
YPR081C	GRS2
YCL035C	GRX1
YDR513W	GRX2
YDR098C	GRX3
YER174C	GRX4
YPL059W	GRX5
YDL010W	GRX6
YBR014C	GRX7
YLR364W	GRX8
YGR032W	GSC2
YML048W	GSF2
YDR108W	GSG1
YJL101C	GSH1
YOL049W	GSH2
YJL103C	GSM1
YLR293C	GSP1
YOR185C	GSP2
YFR015C	GSY1
YLR258W	GSY2
YDR221W	GTB1
YGR154C	GTO1
YMR251W	GTO3
YML121W	GTR1
YGR163W	GTR2
YGL181W	GTS1
YIR038C	GTT1
YLL060C	GTT2
YEL017W	GTT3
YMR217W	GUA1
YDL238C	GUD1
YLR289W	GUF1
YDR454C	GUK1
YGL084C	GUP1
YPL189W	GUP2
YGL245W	GUS1
YHL032C	GUT1
YIL155C	GUT2
YIL041W	GVP36
YJL091C	GWT1
YMR192W	GYL1
YOR070C	GYP1
YPL249C	GYP5
YJL044C	GYP6
YDL234C	GYP7
YFL027C	GYP8
YJL110C	GZF3
YPR008W	HAA1
YFL031W	HAC1
YPR005C	HAL1
YJL165C	HAL5
YOL089C	HAL9
YJR069C	HAM1
YLR256W	HAP1
YGL237C	HAP2
YBL021C	HAP3
YKL109W	HAP4
YOR358W	HAP5
YMR290C	HAS1
YPL001W	HAT1
YEL056W	HAT2
YCL026C-B	HBN1
YKR084C	HBS1
YDL223C	HBT1
YJL033W	HCA4
YNL281W	HCH1
YCR065W	HCM1
YLR192C	HCR1
YKL017C	HCS1
YNL021W	HDA1
YDR295C	HDA2
YPR179C	HDA3
YDR014W-A	HED1
YNL014W	HEF3
YDR458C	HEH2
YBL032W	HEK2
YDR232W	HEM1
YDR047W	HEM12
YDR044W	HEM13
YER014W	HEM14
YOR176W	HEM15
YGL040C	HEM2
YDL205C	HEM3
YOR278W	HEM4
YOR237W	HES1
YMR207C	HFA1
YMR110C	HFD1
YPL254W	HFI1
YGL251C	HFM1
YGR187C	HGH1
YBR009C	HHF1
YNL030W	HHF2
YPL127C	HHO1
YBR010W	HHT1
YNL031C	HHT2
YLL022C	HIF1
YDR317W	HIM1
YGR191W	HIP1
YBL008W	HIR1
YOR038C	HIR2
YJR140C	HIR3
YER055C	HIS1
YFR025C	HIS2
YOR202W	HIS3
YCL030C	HIS4
YIL116W	HIS5
YIL020C	HIS6
YBR248C	HIS7
YJR055W	HIT1
YDR420W	HKR1
YMR161W	HLJ1
YDR528W	HLR1
YER057C	HMF1
YML075C	HMG1
YLR450W	HMG2
YOL095C	HMI1
YCL066W	HMLALPHA1
YCL067C	HMLALPHA2
YDR174W	HMO1
YCR097W	HMRA1
YCR096C	HMRA2
YOR032C	HMS1
YJR147W	HMS2
YBR034C	HMT1
YLR205C	HMX1
YGL077C	HNM1
YDL125C	HNT1
YDR305C	HNT2
YOR258W	HNT3
YDL227C	HO
YJR075W	HOC1
YMR032W	HOF1
YLR113W	HOG1
YNR055C	HOL1
YDR158W	HOM2
YER052C	HOM3
YJR139C	HOM6
YIL072W	HOP1
YGL033W	HOP2
YER062C	HOR2
YMR251W-A	HOR7
YPR068C	HOS1
YGL194C	HOS2
YPL116W	HOS3
YIL112W	HOS4
YMR172W	HOT1
YKL084W	HOT13
YPR193C	HPA2
YEL066W	HPA3
YBR215W	HPC2
YOL155C	HPF1
YDR138W	HPR1
YDR399W	HPT1
YNL004W	HRB1
YOL013C	HRD1
YLR207W	HRD3
YOR267C	HRK1
YOL123W	HRP1
YDR291W	HRQ1
YPL204W	HRR25
YOL133W	HRT1
YLR097C	HRT3
YMR186W	HSC82
YHL002W	HSE1
YGL073W	HSF1
YMR288W	HSH155
YOR319W	HSH49
YKL138C-A	HSK3
YKL101W	HSL1
YBR133C	HSL7
YBR272C	HSM3
YOR020C	HSP10
YLL026W	HSP104
YFL014W	HSP12
YJL159W	HSP150
YBR072W	HSP26
YCR021C	HSP30
YDR533C	HSP31
YPL280W	HSP32
YOR391C	HSP33
YDR171W	HSP42
YLR259C	HSP60
YDR258C	HSP78
YPL240C	HSP82
YOL068C	HST1
YPL015C	HST2
YOR025W	HST3
YDR191W	HST4
YGR223C	HSV2
YDR225W	HTA1
YBL003C	HTA2
YDR224C	HTB1
YBL002W	HTB2
YHR067W	HTD2
YCR020W-B	HTL1
YPR033C	HTS1
YOL012C	HTZ1
YGR268C	HUA1
YOR284W	HUA2
YNR032C-A	HUB1
YML058W-A	HUG1
YJR036C	HUL4
YGL141W	HUL5
YGL168W	HUR1
YPL244C	HUT1
YER039C	HVG1
YFR053C	HXK1
YGL253W	HXK2
YHR094C	HXT1
YFL011W	HXT10
YOL156W	HXT11
YEL069C	HXT13
YNL318C	HXT14
YDL245C	HXT15
YJR158W	HXT16
YNR072W	HXT17
YMR011W	HXT2
YDR345C	HXT3
YHR092C	HXT4
YHR096C	HXT5
YDR343C	HXT6
YDR342C	HXT7
YJL214W	HXT8
YJL219W	HXT9
YKL189W	HYM1
YEL034W	HYP2
YIR037W	HYR1
YOR126C	IAH1
YJR122W	IBA57
YNL164C	IBD2
YIL090W	ICE2
YER065C	ICL1
YPR006C	ICL2
YER078C	ICP55
YBR157C	ICS2
YJL077C	ICS3
YLR099C	ICT1
YMR195W	ICY1
YPL250C	ICY2
YNL037C	IDH1
YOR136W	IDH2
YPL117C	IDI1
YDL066W	IDP1
YLR174W	IDP2
YNL009W	IDP3
YJL146W	IDS2
YFL013C	IES1
YNL215W	IES2
YLR052W	IES3
YOR189W	IES4
YER092W	IES5
YEL044W	IES6
YBR159W	IFA38
YLR223C	IFH1
YOL023W	IFM1
YNL157W	IGO1
YHR132W-A	IGO2
YHR187W	IKI1
YLR384C	IKI3
YJL057C	IKS1
YJR118C	ILM1
YBL076C	ILS1
YER086W	ILV1
YMR108W	ILV2
YJR016C	ILV3
YLR355C	ILV5
YCL009C	ILV6
YAR073W	IMD1
YHR216W	IMD2
YLR432W	IMD3
YML056C	IMD4
YJR094C	IME1
YJL106W	IME2
YGL192W	IME4
YCR046C	IMG1
YCR071C	IMG2
YLR309C	IMH1
YJR138W	IML1
YJL082W	IML2
YBR107C	IML3
YMR150C	IMP1
YMR035W	IMP2
YIL154C	IMP2'
YHR148W	IMP3
YNL075W	IMP4
YDL181W	INH1
YHR046C	INM1
YDR287W	INM2
YNL152W	INN1
YJL153C	INO1
YDR123C	INO2
YOL108C	INO4
YGL150C	INO80
YMR204C	INP1
YMR163C	INP2
YIL002C	INP51
YNL106C	INP52
YOR109W	INP53
YOL065C	INP54
YLR095C	IOC2
YFR013W	IOC3
YMR044W	IOC4
YHR085W	IPI1
YNL182C	IPI3
YDR315C	IPK1
YPL209C	IPL1
YBR011C	IPP1
YDR072C	IPT1
YPL242C	IQG1
YBR140C	IRA1
YOL081W	IRA2
YOL015W	IRC10
YOR013W	IRC11
YOR235W	IRC13
YOR135C	IRC14
YPL017C	IRC15
YPR038W	IRC16
YJL037W	IRC18
YLL033W	IRC19
YDR112W	IRC2
YLR247C	IRC20
YMR073C	IRC21
YEL001C	IRC22
YOR044W	IRC23
YIR036C	IRC24
YLR021W	IRC25
YDR332W	IRC3
YDR540C	IRC4
YFR038W	IRC5
YFR043C	IRC6
YFR055W	IRC7
YJL051W	IRC8
YJL142C	IRC9
YHR079C	IRE1
YIL026C	IRR1
YKR019C	IRS4
YLL027W	ISA1
YPR067W	ISA2
YER019W	ISC1
YER180C	ISC10
YER048W-A	ISD11
YMR081C	ISF1
YPL040C	ISM1
YOR155C	ISN1
YPR106W	ISR1
YNL265C	IST1
YBR086C	IST2
YIR005W	IST3
YPL135W	ISU1
YOR226C	ISU2
YBR245C	ISW1
YOR304W	ISW2
YJR050W	ISY1
YGL133W	ITC1
YDR497C	ITR1
YOL103W	ITR2
YML068W	ITT1
YDR229W	IVY1
YDL115C	IWR1
YKL032C	IXR1
YDR492W	IZH1
YOL002C	IZH2
YLR023C	IZH3
YOL101C	IZH4
YGL018C	JAC1
YJL073W	JEM1
YKL217W	JEN1
YER051W	JHD1
YJR119C	JHD2
YPR061C	JID1
YLR331C	JIP3
YDR475C	JIP4
YPR169W	JIP5
YNL227C	JJJ1
YJL162C	JJJ2
YJR097W	JJJ3
YLL057C	JLP1
YMR132C	JLP2
YMR294W	JNM1
YJR091C	JSN1
YKR038C	KAE1
YBR017C	KAP104
YGL241W	KAP114
YPL125W	KAP120
YGL016W	KAP122
YER110C	KAP123
YLR347C	KAP95
YNL188W	KAR1
YJL034W	KAR2
YPR141C	KAR3
YCL055W	KAR4
YMR065W	KAR5
YPL269W	KAR9
YCL024W	KCC4
YDR017C	KCS1
YFR042W	KEG1
YDR367W	KEI1
YHR158C	KEL1
YGR238C	KEL2
YPL263C	KEL3
YGL173C	KEM1
YPL145C	KES1
YGL203C	KEX1
YNL238W	KEX2
YIL125W	KGD1
YDR148C	KGD2
YJL094C	KHA1
YHR102W	KIC1
YDR122W	KIN1
YLR096W	KIN2
YDL108W	KIN28
YAR018C	KIN3
YOR233W	KIN4
YCR091W	KIN82
YBL063W	KIP1
YPL155C	KIP2
YGL216W	KIP3
YKL168C	KKQ8
YDL049C	KNH1
YLL019C	KNS1
YHR186C	KOG1
YNL322C	KRE1
YGR166W	KRE11
YDR483W	KRE2
YIL027C	KRE27
YER038C	KRE29
YNL132W	KRE33
YOR336W	KRE5
YPR159W	KRE6
YJL174W	KRE9
YNL308C	KRI1
YCL059C	KRR1
YDR037W	KRS1
YHR082C	KSP1
YGR040W	KSS1
YBL071W-A	KTI11
YKL110C	KTI12
YOR099W	KTR1
YKR061W	KTR2
YBR205W	KTR3
YBR199W	KTR4
YNL029C	KTR5
YPL053C	KTR6
YIL085C	KTR7
YJL207C	LAA1
YKL008C	LAC1
YHL003C	LAG1
YOL025W	LAG2
YNL239W	LAP3
YKL103C	LAP4
YKR063C	LAS1
YOR181W	LAS17
YJL062W	LAS21
YNL071W	LAT1
YMR296C	LCB1
YDR062W	LCB2
YJL134W	LCB3
YOR171C	LCB4
YLR260W	LCB5
YDR499W	LCD1
YER127W	LCP5
YCL005W	LDB16
YDL146W	LDB17
YLL049W	LDB18
YOR322C	LDB19
YBL006C	LDB7
YPL213W	LEA1
YPL054W	LEE1
YNL323W	LEM3
YOR123C	LEO1
YGL009C	LEU1
YCL018W	LEU2
YLR451W	LEU3
YNL104C	LEU4
YHR002W	LEU5
YOR108W	LEU9
YPL055C	LGE1
YDL051W	LHP1
YKL073W	LHS1
YJR070C	LIA1
YGL090W	LIF1
YHR156C	LIN1
YMR298W	LIP1
YLR239C	LIP2
YOR196C	LIP5
YFR001W	LOC1
YJL038C	LOH1
YKL205W	LOS1
YKL183W	LOT5
YLR011W	LOT6
YFL018C	LPD1
YPL060W	LPE10
YDR503C	LPP1
YOR084W	LPX1
YDL237W	LRC1
YIL087C	LRC2
YKL207W	LRC3
YOR205C	LRC5
YMR293C	LRC6
YCL051W	LRE1
YDL240W	LRG1
YNR008W	LRO1
YHR081W	LRP1
YDR439W	LRS4
YGR136W	LSB1
YFR024C-A	LSB3
YCL034W	LSB5
YJL100W	LSB6
YOR142W	LSC1
YGR244C	LSC2
YGL099W	LSG1
YJL124C	LSM1
YHR121W	LSM12
YBL026W	LSM2
YLR438C-A	LSM3
YER112W	LSM4
YER146W	LSM5
YDR378C	LSM6
YNL147W	LSM7
YJR022W	LSM8
YPL004C	LSP1
YKL176C	LST4
YGR057C	LST7
YNL006W	LST8
YAL024C	LTE1
YPR073C	LTP1
YKL143W	LTV1
YDL087C	LUC7
YCR087C-A	LUG1
YNL268W	LYP1
YIR034C	LYS1
YIL094C	LYS12
YDR034C	LYS14
YBR115C	LYS2
YDL182W	LYS20
YDL131W	LYS21
YDR234W	LYS4
YGL154C	LYS5
YNR050C	LYS9
YMR021C	MAC1
YGL086W	MAD1
YJL030W	MAD2
YJL013C	MAD3
YKL029C	MAE1
YDR005C	MAF1
YER142C	MAG1
YLR427W	MAG2
YEL053C	MAK10
YKL021C	MAK11
YAL025C	MAK16
YDR060W	MAK21
YPR051W	MAK3
YCR020C-A	MAK31
YCR019W	MAK32
YBR142W	MAK5
YGR289C	MAL11
YGR292W	MAL12
YGR288W	MAL13
YBR298C	MAL31
YBR299W	MAL32
YBR297W	MAL33
YER106W	MAM1
YOL060C	MAM3
YIL070C	MAM33
YLR244C	MAP1
YBL091C	MAP2
YLR163C	MAS1
YHR024C	MAS2
YCR040W	MATALPHA1
YCR039C	MATALPHA2
YBR185C	MBA1
YJL199C	MBB1
YOR298C-A	MBF1
YDL056W	MBP1
YKL093W	MBR1
YOR197W	MCA1
YDL003W	MCD1
YKL165C	MCD4
YDL054C	MCH1
YKL221W	MCH2
YOL119C	MCH4
YOR306C	MCH5
YNL307C	MCK1
YMR043W	MCM1
YIL150C	MCM10
YPR046W	MCM16
YBL023C	MCM2
YDR318W	MCM21
YJR135C	MCM22
YEL032W	MCM3
YPR019W	MCM4
YLR274W	MCM5
YGL201C	MCM6
YBR202W	MCM7
YKL150W	MCR1
YOR221C	MCT1
YBR227C	MCX1
YJR024C	MDE1
YNL173C	MDG1
YKL085W	MDH1
YOL126C	MDH2
YDL078C	MDH3
YFL016C	MDJ1
YNL328C	MDJ2
YLR188W	MDL1
YPL270W	MDL2
YML104C	MDM1
YAL010C	MDM10
YOL009C	MDM12
YOL076W	MDM20
YLR368W	MDM30
YHR194W	MDM31
YOR147W	MDM32
YGL219C	MDM34
YKL053C-A	MDM35
YPR083W	MDM36
YOL027C	MDM38
YLR106C	MDN1
YGR100W	MDR1
YGL197W	MDS3
YJL112W	MDV1
YOL111C	MDY2
YBR136W	MEC1
YLR288C	MEC3
YPR070W	MED1
YMR112C	MED11
YDL005C	MED2
YOR174W	MED4
YHR058C	MED6
YOL135C	MED7
YBR193C	MED8
YLR069C	MEF1
YJL102W	MEF2
YKR007W	MEH1
YER044C-A	MEI4
YPL121C	MEI5
YOR351C	MEK1
YGR121C	MEP1
YNL142W	MEP2
YPR138C	MEP3
YNL210W	MER1
YGR264C	MES1
YKR069W	MET1
YFR030W	MET10
YPL023C	MET12
YGL125W	MET13
YKL001C	MET14
YPR167C	MET16
YLR303W	MET17
YIL128W	MET18
YNL277W	MET2
YOL064C	MET22
YIR017C	MET28
YJR010W	MET3
YIL046W	MET30
YPL038W	MET31
YDR253C	MET32
YNL103W	MET4
YER091C	MET6
YOR241W	MET7
YBR213W	MET8
YLR017W	MEU1
YPL169C	MEX67
YPL187W	MF(ALPHA)1
YGL089C	MF(ALPHA)2
YDR461W	MFA1
YNL145W	MFA2
YDR219C	MFB1
YML062C	MFT1
YGR249W	MGA1
YIR033W	MGA2
YOR232W	MGE1
YOR211C	MGM1
YJR144W	MGM101
YCL044C	MGR1
YPL098C	MGR2
YNL218W	MGS1
YDL200C	MGT1
YJL042W	MHP1
YDR296W	MHR1
YLL062C	MHT1
YKL195W	MIA40
YDR031W	MIC14
YMR002W	MIC17
YNL291C	MID1
YLR332W	MID2
YKL089W	MIF2
YGL035C	MIG1
YGL209W	MIG2
YER028C	MIG3
YMR036C	MIH1
YOL026C	MIM1
YOR330C	MIP1
YHR015W	MIP6
YJR077C	MIR1
YBR084W	MIS1
YDR144C	MKC7
YOR231W	MKK1
YPL140C	MKK2
YNL076W	MKS1
YNL085W	MKT1
YGL106W	MLC1
YPR188C	MLC2
YNL074C	MLF3
YMR167W	MLH1
YLR035C	MLH2
YPL164C	MLH3
YKR095W	MLP1
YIL149C	MLP2
YNL117W	MLS1
YIL051C	MMF1
YLL006W	MMM1
YLL061W	MMP1
YLR190W	MMR1
YPR164W	MMS1
YGL087C	MMS2
YEL019C	MMS21
YLR320W	MMS22
YBR098W	MMS4
YMR177W	MMT1
YPL224C	MMT2
YGL183C	MND1
YIR025W	MND2
YOR350C	MNE1
YIL110W	MNI1
YPR045C	MNI2
YHR204W	MNL1
YER001W	MNN1
YDR245W	MNN10
YJL183W	MNN11
YBR015C	MNN2
YKL201C	MNN4
YJL186W	MNN5
YPL050C	MNN9
YGL068W	MNP1
YKL064W	MNR2
YJR131W	MNS1
YGL257C	MNT2
YIL014W	MNT3
YNR059W	MNT4
YIL106W	MOB1
YFL034C-B	MOB2
YOR274W	MOD5
YJR074W	MOG1
YBL049W	MOH1
YGL124C	MON1
YNL297C	MON2
YPL082C	MOT1
YER068W	MOT2
YMR070W	MOT3
YNL249C	MPA43
YOR177C	MPC54
YOR288C	MPD1
YOL088C	MPD2
YKL059C	MPE1
YIR002C	MPH1
YDL247W	MPH2
YJR160C	MPH3
YJL066C	MPM1
YJR002W	MPP10
YDL028C	MPS1
YGL075C	MPS2
YJL019W	MPS3
YGL178W	MPT5
YCL061C	MRC1
YPR112C	MRD1
YMR224C	MRE11
YGL143C	MRF1
YDR033W	MRH1
YGL064C	MRH4
YPR118W	MRI1
YDL079C	MRK1
YPR079W	MRL1
YOR201C	MRM1
YGL136C	MRM2
YPL184C	MRN1
YDR347W	MRP1
YDL045W-A	MRP10
YGR084C	MRP13
YKL003C	MRP17
YPR166C	MRP2
YDR405W	MRP20
YBL090W	MRP21
YHL004W	MRP4
YKL167C	MRP49
YPL118W	MRP51
YNL005C	MRP7
YKL142W	MRP8
YDR116C	MRPL1
YNL284C	MRPL10
YDL202W	MRPL11
YKR006C	MRPL13
YLR312W-A	MRPL15
YBL038W	MRPL16
YNL252C	MRPL17
YNL185C	MRPL19
YKR085C	MRPL20
YNL177C	MRPL22
YOR150W	MRPL23
YMR193W	MRPL24
YGR076C	MRPL25
YBR282W	MRPL27
YDR462W	MRPL28
YMR024W	MRPL3
YKL138C	MRPL31
YCR003W	MRPL32
YMR286W	MRPL33
YDR322W	MRPL35
YBR122C	MRPL36
YBR268W	MRPL37
YKL170W	MRPL38
YML009C	MRPL39
YLR439W	MRPL4
YPL173W	MRPL40
YMR225C	MRPL44
YJL096W	MRPL49
YNR022C	MRPL50
YPR100W	MRPL51
YHR147C	MRPL6
YDR237W	MRPL7
YJL063C	MRPL8
YGR220C	MRPL9
YPL013C	MRPS16
YMR188C	MRPS17
YNL306W	MRPS18
YDR337W	MRPS28
YGR165W	MRPS35
YBR251W	MRPS5
YMR158W	MRPS8
YBR146W	MRPS9
YIR021W	MRS1
YHR005C-A	MRS11
YOR334W	MRS2
YJL133W	MRS3
YKR052C	MRS4
YBR091C	MRS5
YOR370C	MRS6
YKL009W	MRT4
YOR066W	MSA1
YKR077W	MSA2
YOR188W	MSB1
YGR014W	MSB2
YNL293W	MSB3
YOL112W	MSB4
YML128C	MSC1
YDR205W	MSC2
YLR219W	MSC3
YOR354C	MSC6
YHR039C	MSC7
YPL104W	MSD1
YOL033W	MSE1
YPR047W	MSF1
YNL053W	MSG5
YHR120W	MSH1
YOL090W	MSH2
YCR092C	MSH3
YFL003C	MSH4
YDL154W	MSH5
YDR097C	MSH6
YBR195C	MSI1
YNL073W	MSK1
YIR009W	MSL1
YLR116W	MSL5
YGR171C	MSM1
YOL116W	MSN1
YMR037C	MSN2
YKL062W	MSN4
YDR335W	MSN5
YNR049C	MSO1
YGR028W	MSP1
YHR091C	MSR1
YMR023C	MSS1
YMR164C	MSS11
YDR194C	MSS116
YPR134W	MSS18
YDL107W	MSS2
YDR208W	MSS4
YLR203C	MSS51
YKL194C	MST1
YGL051W	MST27
YAR033W	MST28
YDR268W	MSW1
YPL097W	MSY1
YJL123C	MTC1
YKL098W	MTC2
YGL226W	MTC3
YBR255W	MTC4
YDR128W	MTC5
YHR151C	MTC6
YEL033W	MTC7
YKR080W	MTD1
YMR228W	MTF1
YDL044C	MTF2
YMR097C	MTG1
YHR168W	MTG2
YDR277C	MTH1
YGR023W	MTL1
YGR257C	MTM1
YGL236C	MTO1
YNL063W	MTQ1
YDR140W	MTQ2
YOR160W	MTR10
YKL186C	MTR2
YGR158C	MTR3
YJL050W	MTR4
YAL034W-A	MTW1
YMR100W	MUB1
YIR019C	MUC1
YBR119W	MUD1
YKL074C	MUD2
YPL070W	MUK1
YBR057C	MUM2
YOR298W	MUM3
YGR055W	MUP1
YHL036W	MUP3
YGR007W	MUQ1
YDR386W	MUS81
YGR206W	MVB12
YNR043W	MVD1
YMR004W	MVP1
YER042W	MXR1
YHR023W	MYO1
YOR326W	MYO2
YKL129C	MYO3
YAL029C	MYO4
YMR109W	MYO5
YGL122C	NAB2
YPL190C	NAB3
YML117W	NAB6
YNL124W	NAF1
YGR031C-A	NAG1
YLR382C	NAM2
YMR080C	NAM7
YHR086W	NAM8
YNL137C	NAM9
YPL126W	NAN1
YKR048C	NAP1
YNL240C	NAR1
YIL007C	NAS2
YGR232W	NAS6
YDL040C	NAT1
YGR147C	NAT2
YPR131C	NAT3
YMR069W	NAT4
YOR253W	NAT5
YOL070C	NBA1
YLR457C	NBP1
YDR162C	NBP2
YGL091C	NBP35
YPR155C	NCA2
YJL116C	NCA3
YDR397C	NCB2
YJL205C	NCE101
YPR149W	NCE102
YNL036W	NCE103
YBL024W	NCL1
YHR042W	NCP1
YPL006W	NCR1
YNL119W	NCS2
YGL211W	NCS6
YML031W	NDC1
YOR372C	NDD1
YMR145C	NDE1
YDL085W	NDE2
YML120C	NDI1
YOL104C	NDJ1
YLR254C	NDL1
YHR124W	NDT80
YLR265C	NEJ1
YHR004C	NEM1
YIL048W	NEO1
YJL076W	NET1
YPL226W	NEW1
YOR156C	NFI1
YCL017C	NFS1
YKR103W	NFT1
YKL040C	NFU1
YDR176W	NGG1
YOL042W	NGL1
YMR285C	NGL2
YML118W	NGL3
YBR212W	NGR1
YLR138W	NHA1
YDL002C	NHP10
YDL208W	NHP2
YPR052C	NHP6A
YBR089C-A	NHP6B
YDR456W	NHX1
YFR002W	NIC96
YGL221C	NIF3
YMR309C	NIP1
YPL174C	NIP100
YPL211W	NIP7
YNL078W	NIS1
YIL164C	NIT1
YJL126W	NIT2
YLR351C	NIT3
YDR383C	NKP1
YLR315W	NKP2
YLR328W	NMA1
YNL123W	NMA111
YGR010W	NMA2
YHR077C	NMD2
YHR170W	NMD3
YLR363C	NMD4
YJR132W	NMD5
YLR195C	NMT1
YJR112W	NNF1
YGR089W	NNF2
YLR285W	NNT1
YOR056C	NOB1
YOR206W	NOC2
YLR002C	NOC3
YPR144C	NOC4
YPL093W	NOG1
YNR053C	NOG2
YDL014W	NOP1
YHR072W-A	NOP10
YOL041C	NOP12
YNL175C	NOP13
YDL148C	NOP14
YNL110C	NOP15
YER002W	NOP16
YNL061W	NOP2
YPL043W	NOP4
YPL146C	NOP53
YOR310C	NOP58
YDL213C	NOP6
YGR103W	NOP7
YOL144W	NOP8
YJL010C	NOP9
YIL038C	NOT3
YPR072W	NOT5
YJR072C	NPA3
YDL046W	NPC2
YDR432W	NPL3
YBR170C	NPL4
YMR091C	NPL6
YCR026C	NPP1
YEL016C	NPP2
YNL183C	NPR1
YEL062W	NPR2
YOR209C	NPT1
YGL067W	NPY1
YGR043C	NQM1
YNL251C	NRD1
YDR043C	NRG1
YBR066C	NRG2
YNL129W	NRK1
YNR009W	NRM1
YDL167C	NRP1
YOR071C	NRT1
YGL111W	NSA1
YER126C	NSA2
YLR007W	NSE1
YDR288W	NSE3
YDL105W	NSE4
YML023C	NSE5
YHR133C	NSG1
YNL156C	NSG2
YPL233W	NSL1
YJL041W	NSP1
YGR159C	NSR1
YNL091W	NST1
YJR062C	NTA1
YBR188C	NTC20
YML059C	NTE1
YER009W	NTF2
YAL015C	NTG1
YOL043C	NTG2
YDR001C	NTH1
YBR001C	NTH2
YPR031W	NTO1
YKR022C	NTR2
YJL208C	NUC1
YOR373W	NUD1
YOL069W	NUF2
YER006W	NUG1
YDR150W	NUM1
YOR098C	NUP1
YKL068W	NUP100
YMR047C	NUP116
YKL057C	NUP120
YKR082W	NUP133
YGL092W	NUP145
YER105C	NUP157
YIL115C	NUP159
YBL079W	NUP170
YML103C	NUP188
YJL039C	NUP192
YLR335W	NUP2
YDR192C	NUP42
YGL172W	NUP49
